page,ForecastDate,HorizonDay,PredictedClicks,PredictedImpressions,PredictedCTR,PredictedTrafficValue,ForecastMethod,StrategicMLAdjusted,StrategicMLPrimary
https://demo.example.com/page-003,2026-11-11,87,0.010464999999999999,0.96869103558922,0.01080323820033548,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-11,87,0.011101999999999999,0.5319445795236614,0.02087059522242236,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-11,87,0.010464999999999999,0.96869103558922,0.01080323820033548,0.004674,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-11,87,302.3164689999999,2730.4963526850233,0.11071850314054373,136.20856,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-12,88,0.011556999999999998,0.9325978654115242,0.012392265121580865,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-12,88,0.011101999999999999,0.5319445795236614,0.02087059522242236,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-12,88,0.033124,1.7778273426944988,0.018631730542402854,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-12,88,0.010464999999999999,0.943387622633957,0.011093001168259458,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-12,88,0.010829,0.96869103558922,0.011179003007303673,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-12,88,0.016925999999999997,0.7387641737164905,0.02291123555010878,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-12,88,0.011556999999999998,0.9325978654115242,0.012392265121580865,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-12,88,0.010829,0.96869103558922,0.011179003007303673,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-12,88,0.016835,0.7387641737164905,0.022788056864355512,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-12,88,0.010464999999999999,0.96869103558922,0.01080323820033548,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-12,88,0.010464999999999999,0.9685000664348407,0.010805368386316027,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-12,88,0.010464999999999999,0.96869103558922,0.01080323820033548,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-12,88,0.011101999999999999,0.5319445795236614,0.02087059522242236,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-12,88,0.010829,0.96869103558922,0.011179003007303673,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-12,88,302.640793,2695.082173335723,0.1122937163082561,136.354602,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-13,89,0.010464999999999999,0.943387622633957,0.011093001168259458,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-13,89,0.033124,1.7778273426944988,0.018631730542402854,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-13,89,0.011556999999999998,0.9325978654115242,0.012392265121580865,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-13,89,0.010464999999999999,0.9685000664348407,0.010805368386316027,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-13,89,0.010829,0.96869103558922,0.011179003007303673,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-13,89,0.011556999999999998,0.9325978654115242,0.012392265121580865,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-13,89,0.010829,0.96869103558922,0.011179003007303673,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-13,89,0.016835,0.7387641737164905,0.022788056864355512,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-13,89,0.010829,0.96869103558922,0.011179003007303673,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-13,89,0.011101999999999999,0.5319445795236614,0.02087059522242236,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-13,89,0.016925999999999997,0.7387641737164905,0.02291123555010878,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-13,89,0.010464999999999999,0.96869103558922,0.01080323820033548,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-13,89,0.011101999999999999,0.5319445795236614,0.02087059522242236,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-13,89,0.010464999999999999,0.96869103558922,0.01080323820033548,0.004674,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-13,89,300.90860799999996,2668.2181604508723,0.11277511429168624,135.57420799999997,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-14,90,0.011556999999999998,0.9325978654115242,0.012392265121580865,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-14,90,0.011101999999999999,0.5319445795236614,0.02087059522242236,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-14,90,0.033124,1.7778273426944988,0.018631730542402854,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-14,90,0.010464999999999999,0.943387622633957,0.011093001168259458,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-14,90,0.010829,0.96869103558922,0.011179003007303673,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-14,90,0.016925999999999997,0.7387641737164905,0.02291123555010878,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-14,90,0.011556999999999998,0.9325978654115242,0.012392265121580865,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-14,90,0.010829,0.96869103558922,0.011179003007303673,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-14,90,0.016835,0.7387641737164905,0.022788056864355512,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-14,90,0.010464999999999999,0.96869103558922,0.01080323820033548,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-14,90,0.010464999999999999,0.9685000664348407,0.010805368386316027,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-14,90,0.010464999999999999,0.96869103558922,0.01080323820033548,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-14,90,0.011101999999999999,0.5319445795236614,0.02087059522242236,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-14,90,0.010829,0.96869103558922,0.011179003007303673,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-14,90,301.28689499999996,2773.872131564976,0.1086159998406338,135.744686,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-15,91,0.011556999999999998,1.343342,0.00860317030212708,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-15,91,0.011101999999999999,0.69357,0.016007036059806506,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-15,91,0.033124,2.41377,0.01372293134805719,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-15,91,0.010464999999999999,1.281976,0.008163179341890954,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-15,91,0.010829,1.38958,0.007793002202104233,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-15,91,0.016925999999999997,1.095804,0.015446192932312709,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-15,91,0.011556999999999998,1.343342,0.00860317030212708,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-15,91,0.010829,1.38958,0.007793002202104233,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-15,91,0.016835,1.095804,0.015363148884289525,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-15,91,0.010464999999999999,1.38958,0.007531052548251989,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-15,91,0.010464999999999999,1.379698,0.007584993237650557,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-15,91,0.010464999999999999,1.38958,0.007531052548251989,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-15,91,0.011101999999999999,0.69357,0.016007036059806506,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-15,91,0.010829,1.38958,0.007793002202104233,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-15,91,302.42193799999995,3594.437444,0.08413609715334357,136.256038,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-16,92,0.033124,2.41377,0.01372293134805719,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-16,92,0.011556999999999998,1.343342,0.00860317030212708,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-16,92,0.010464999999999999,1.281976,0.008163179341890954,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-16,92,0.010829,1.38958,0.007793002202104233,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-16,92,0.010464999999999999,1.379698,0.007584993237650557,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-16,92,0.011556999999999998,1.343342,0.00860317030212708,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-16,92,0.010829,1.38958,0.007793002202104233,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-16,92,0.016835,1.095804,0.015363148884289525,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-16,92,0.010829,1.38958,0.007793002202104233,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-16,92,0.011101999999999999,0.69357,0.016007036059806506,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-16,92,0.016925999999999997,1.095804,0.015446192932312709,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-16,92,0.010464999999999999,1.38958,0.007531052548251989,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-16,92,0.011101999999999999,0.69357,0.016007036059806506,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-16,92,0.010464999999999999,1.38958,0.007531052548251989,0.004674,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-16,92,306.223645,3539.124596,0.08652525128561481,137.96893599999999,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-17,93,0.010464999999999999,1.20536,0.008682053494391715,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-17,93,0.033124,2.271518,0.014582318960272383,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-17,93,0.011556999999999998,1.191574,0.009698936029151357,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-17,93,0.010464999999999999,1.237446,0.008456934686442881,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-17,93,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-17,93,0.011556999999999998,1.191574,0.009698936029151357,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-17,93,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-17,93,0.016835,0.943914,0.0178353112677638,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-17,93,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-17,93,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-17,93,0.016925999999999997,0.943914,0.017931718355697655,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-17,93,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-17,93,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-17,93,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-17,93,304.6015699999999,3485.5278,0.08739037169636114,137.23807,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-18,94,0.011556999999999998,1.191574,0.009698936029151357,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-18,94,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-18,94,0.033124,2.271518,0.014582318960272383,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-18,94,0.010464999999999999,1.20536,0.008682053494391715,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-18,94,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-18,94,0.016925999999999997,0.943914,0.017931718355697655,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-18,94,0.011556999999999998,1.191574,0.009698936029151357,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-18,94,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-18,94,0.016835,0.943914,0.0178353112677638,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-18,94,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-18,94,0.010464999999999999,1.237446,0.008456934686442881,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-18,94,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-18,94,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-18,94,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-18,94,302.95301399999994,3497.9779000000003,0.08660804117716121,136.49531399999998,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-19,95,0.011556999999999998,1.191574,0.009698936029151357,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-19,95,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-19,95,0.033124,2.271518,0.014582318960272383,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-19,95,0.010464999999999999,1.20536,0.008682053494391715,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-19,95,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-19,95,0.016925999999999997,0.943914,0.017931718355697655,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-19,95,0.011556999999999998,1.191574,0.009698936029151357,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-19,95,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-19,95,0.016835,0.943914,0.0178353112677638,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-19,95,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-19,95,0.010464999999999999,1.237446,0.008456934686442881,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-19,95,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-19,95,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-19,95,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-19,95,301.890498,3457.8973619999997,0.08730464394853835,136.016598,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-20,96,0.011556999999999998,1.191574,0.009698936029151357,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-20,96,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-20,96,0.033124,2.271518,0.014582318960272383,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-20,96,0.010464999999999999,1.20536,0.008682053494391715,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-20,96,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-20,96,0.016925999999999997,0.943914,0.017931718355697655,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-20,96,0.011556999999999998,1.191574,0.009698936029151357,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-20,96,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-20,96,0.016835,0.943914,0.0178353112677638,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-20,96,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-20,96,0.010464999999999999,1.237446,0.008456934686442881,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-20,96,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-20,96,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-20,96,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-20,96,300.05957799999993,3409.529974,0.0880061416934767,135.191678,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-21,97,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-21,97,0.033124,2.271518,0.014582318960272383,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-21,97,0.011556999999999998,1.191574,0.009698936029151357,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-21,97,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-21,97,0.010464999999999999,1.20536,0.008682053494391715,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-21,97,0.016925999999999997,0.943914,0.017931718355697655,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-21,97,0.011556999999999998,1.191574,0.009698936029151357,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-21,97,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-21,97,0.016835,0.943914,0.0178353112677638,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-21,97,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-21,97,0.010464999999999999,1.237446,0.008456934686442881,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-21,97,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-21,97,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-21,97,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-21,97,299.92689999999993,3567.617574,0.08406924054467053,135.13189999999997,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-22,98,0.033124,2.41377,0.01372293134805719,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-22,98,0.011556999999999998,1.343342,0.00860317030212708,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-22,98,0.010464999999999999,1.281976,0.008163179341890954,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-22,98,0.010464999999999999,1.379698,0.007584993237650557,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-22,98,0.010829,1.38958,0.007793002202104233,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-22,98,0.011556999999999998,1.343342,0.00860317030212708,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-22,98,0.010829,1.38958,0.007793002202104233,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-22,98,0.016835,1.095804,0.015363148884289525,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-22,98,0.010829,1.38958,0.007793002202104233,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-22,98,0.016925999999999997,1.095804,0.015446192932312709,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-22,98,0.011101999999999999,0.69357,0.016007036059806506,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-22,98,0.010464999999999999,1.38958,0.007531052548251989,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-22,98,0.011101999999999999,0.69357,0.016007036059806506,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-22,98,0.010464999999999999,1.38958,0.007531052548251989,0.004674,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-22,98,301.417844,3614.963212,0.08338061173055168,135.803644,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-23,99,0.011556999999999998,1.343342,0.00860317030212708,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-23,99,0.011101999999999999,0.69357,0.016007036059806506,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-23,99,0.033124,2.41377,0.01372293134805719,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-23,99,0.010464999999999999,1.281976,0.008163179341890954,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-23,99,0.010829,1.38958,0.007793002202104233,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-23,99,0.016925999999999997,1.095804,0.015446192932312709,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-23,99,0.011556999999999998,1.343342,0.00860317030212708,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-23,99,0.010829,1.38958,0.007793002202104233,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-23,99,0.016835,1.095804,0.015363148884289525,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-23,99,0.010464999999999999,1.38958,0.007531052548251989,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-23,99,0.010464999999999999,1.379698,0.007584993237650557,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-23,99,0.010464999999999999,1.38958,0.007531052548251989,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-23,99,0.011101999999999999,0.69357,0.016007036059806506,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-23,99,0.010829,1.38958,0.007793002202104233,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-23,99,305.75909,3563.46384,0.08580389860220948,137.75959,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-24,100,0.010464999999999999,1.20536,0.008682053494391715,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-24,100,0.033124,2.271518,0.014582318960272383,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-24,100,0.011556999999999998,1.191574,0.009698936029151357,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-24,100,0.010464999999999999,1.237446,0.008456934686442881,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-24,100,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-24,100,0.011556999999999998,1.191574,0.009698936029151357,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-24,100,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-24,100,0.016835,0.943914,0.0178353112677638,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-24,100,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-24,100,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-24,100,0.016925999999999997,0.943914,0.017931718355697655,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-24,100,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-24,100,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-24,100,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-24,100,304.97193999999996,3503.389698,0.08705053285225478,137.40494,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-25,101,0.011556999999999998,1.191574,0.009698936029151357,0.005166,RecursiveDailyML,True,True
https://demo.example.com/page-005,2026-11-25,101,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-006,2026-11-25,101,0.033124,2.271518,0.014582318960272383,0.014924,RecursiveDailyML,True,True
https://demo.example.com/page-008,2026-11-25,101,0.010464999999999999,1.20536,0.008682053494391715,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-014,2026-11-25,101,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-010,2026-11-25,101,0.016925999999999997,0.943914,0.017931718355697655,0.007625999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-011,2026-11-25,101,0.011556999999999998,1.191574,0.009698936029151357,0.005248,RecursiveDailyML,True,True
https://demo.example.com/page-012,2026-11-25,101,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/page-013,2026-11-25,101,0.016835,0.943914,0.0178353112677638,0.0075439999999999995,RecursiveDailyML,True,True
https://demo.example.com/page-004,2026-11-25,101,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-009,2026-11-25,101,0.010464999999999999,1.237446,0.008456934686442881,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-003,2026-11-25,101,0.010464999999999999,1.23769,0.008455267474084786,0.004674,RecursiveDailyML,True,True
https://demo.example.com/page-002,2026-11-25,101,0.011101999999999999,0.679662,0.01633458984024412,0.005002,RecursiveDailyML,True,True
https://demo.example.com/page-015,2026-11-25,101,0.010829,1.23769,0.008749363734052953,0.004837999999999999,RecursiveDailyML,True,True
https://demo.example.com/,2026-11-25,101,304.45205699999997,3516.76712,0.08657157173375755,137.17074799999997,RecursiveDailyML,True,True
https://demo.example.com/page-007,2026-11-26,102,0.011556999999999998,1.191574,0.009698936029151357,0.005166,RecursiveDailyML,True,True
