HorizonDays,Metric,OriginDate,sum_7,mean_7,median_7,std_7,sum_14,mean_14,median_14,std_14,sum_28,mean_28,median_28,std_28,sum_56,mean_56,median_56,std_56,momentum_28_vs_prev28,last_value,trend_7_vs_28,origin_month,origin_dow,month_sin,month_cos,doy_sin,doy_cos,TargetTotal,Recent28RunRate,Recent56RunRate
90,clicks,2025-07-20,5783.049999999999,699.05,739.1999999999999,79.62631828274684,16314.9,812.8071428571429,873.0799999999999,154.13640394276803,24610.08,867.8057142857145,1063.05,140.1618405229309,73868.04,1730.3957142857143,1407.1899999999998,344.87056749820016,0.5355903554561273,850.0799999999999,0.5956792501284026,7.0,5.82,-0.4999999999999997,-0.8660254037844388,-0.3232912469732438,-1.1025297761005015,194852.68,100131.42857142858,127652.14285714286
90,clicks,2025-07-21,5749.379999999999,694.98,734.4,76.87995678395015,15900.779999999999,792.1757142857142,858.8199999999999,121.65209678859311,24260.11,855.465,1033.125,137.74843930928168,72598.59,1700.6582142857144,1384.2999999999997,336.8438126641219,0.538253790598471,844.56,0.6007541763001074,7.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.3402467402069789,-1.0961638616342304,197691.24,98707.5,125458.39285714286
90,clicks,2025-07-22,5665.66,684.86,734.4,58.453237825161565,15630.65,778.7178571428569,849.6199999999999,102.89874158806882,23909.350000000002,843.0964285714285,1023.625,133.7560039831133,71547.69,1676.0403571428567,1376.6699999999998,333.2221284446819,0.5382692637353218,849.16,0.6006912274905006,7.0,0.97,-0.4999999999999997,-0.8660254037844388,-0.3571015489562435,-1.0894735746457211,199802.08,97280.35714285714,123642.32142857142
90,clicks,2025-07-23,5625.62,680.02,734.4,60.14568069381581,15349.81,764.7264285714284,846.8599999999999,92.9290315130809,23607.57,832.455,1005.5749999999999,135.67046047842757,70480.98,1651.0521428571433,1369.5849999999998,331.0158386955931,0.5403326579962094,783.8399999999999,0.6040705417796071,7.0,1.94,-0.4999999999999997,-0.8660254037844388,-0.3738506856119601,-1.0824608948985301,201571.65999999997,96052.5,121798.92857142858
90,clicks,2025-07-24,5500.04,664.84,681.5999999999999,59.84063775170358,15036.84,749.1342857142856,834.4399999999999,85.48890368381866,23286.83,821.145,982.775,139.01057890113464,69414.26999999999,1626.0639285714285,1359.7749999999999,329.74751296968697,0.5417366369957043,740.5999999999999,0.5987203582454117,7.0,2.91,-0.4999999999999997,-0.8660254037844388,-0.390489193835125,-1.0751278975574172,203166.08999999997,94747.5,119955.53571428572
90,clicks,2025-07-25,5509.139999999999,665.94,681.5999999999999,58.168504417102284,14974.96,746.0514285714286,834.4399999999999,89.08663061931368,22972.41,810.0578571428571,966.625,140.9040033233656,68566.11,1606.1953571428567,1349.4199999999998,331.24736039841645,0.5405744938183121,750.7199999999999,0.6079191168884763,7.0,3.88,-0.4999999999999997,-0.8660254037844388,-0.40701215002346697,-1.0674767525742728,204966.18,93468.21428571428,118489.82142857142
90,clicks,2025-07-26,5510.959999999999,666.16,681.5999999999999,57.86128874034761,14917.84,743.2057142857143,834.4399999999999,92.09193277172899,22585.31,796.4078571428573,935.75,138.37150412043306,67538.45999999999,1582.1221428571432,1334.1599999999999,329.04442736754055,0.5388883337496877,752.56,0.618542796180349,7.0,4.85,-0.4999999999999997,-0.8660254037844388,-0.42341466476842166,-1.0595097240459914,206286.02,91893.21428571428,116713.92857142858
90,clicks,2025-07-27,5444.53,658.13,680.8,50.99587402277697,14682.22,731.4671428571429,804.0799999999999,77.26656747248185,22161.870000000003,781.4764285714286,901.55,129.00325843654068,66334.11,1553.9096428571431,1321.6249999999998,320.2713118583833,0.5380595738780791,782.92,0.6227626278829358,7.0,5.82,-0.4999999999999997,-0.8660254037844388,-0.43969188430198436,-1.0512291695444926,208136.96,90170.35714285714,114632.67857142858
90,clicks,2025-07-28,5471.83,661.4300000000001,680.8,58.72620442114649,14673.89,731.0521428571428,804.0799999999999,76.6071398601398,21786.620000000003,768.2442857142858,898.2249999999999,112.59087978252983,65329.71,1530.3810714285712,1302.0049999999999,312.3850872075904,0.5364489441983641,872.16,0.6366654579737472,7.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.45583899193302,-1.042637539419075,209782.24,88643.57142857143,112896.96428571428
90,clicks,2025-07-29,5458.179999999999,659.7800000000001,680.8,55.92951526297201,14546.56,724.7085714285714,804.0799999999999,63.30799349858062,21508.54,758.4385714285714,886.8249999999999,105.19062233170126,64196.03999999999,1503.8242857142857,1269.3049999999998,301.1561881164263,0.5405860963590259,835.3599999999999,0.6432880334973922,7.0,0.97,-0.4999999999999997,-0.8660254037844388,-0.47185120947259795,-1.0337373760713182,210902.06999999998,87512.14285714286,110937.85714285714
90,clicks,2025-07-30,5434.5199999999995,656.92,660.8,57.29378169058281,14463.26,720.5585714285713,783.38,64.39533510801438,21179.9,746.85,877.3249999999999,99.07765590686932,62204.909999999996,1457.1810714285714,1254.0449999999998,246.0305077969737,0.55523866556878,759.92,0.6504378963073479,7.0,1.94,-0.4999999999999997,-0.8660254037844388,-0.4877237986479371,-1.0245313132027467,212148.46,86175.0,107496.96428571428
90,clicks,2025-07-31,5450.9,658.9,660.8,54.885031750050764,14320.46,713.4442857142857,771.42,60.6152132853845,20921.57,737.7407142857143,874.4749999999999,96.54687321742338,61320.479999999996,1436.4628571428568,1253.4999999999998,241.500383132328,0.5571411552987098,757.16,0.660453876071442,7.0,2.91,-0.4999999999999997,-0.8660254037844388,-0.5034520625045349,-1.0150220750354748,213539.49,85123.92857142857,105968.57142857142
90,clicks,2025-08-01,5459.089999999999,659.89,660.8,53.78232317141279,14343.07,714.5707142857143,771.42,59.15484350587094,20767.52,732.3085714285714,867.3499999999999,97.41365237679857,61220.969999999994,1434.1317857142856,1253.4999999999998,242.85826845852594,0.5518079967628537,758.9999999999999,0.6663527084601338,8.0,3.88,-0.8660254037844385,-0.5000000000000004,-0.5190313467960732,-1.0052124755060645,214832.21,84497.14285714286,105796.60714285714
90,clicks,2025-08-02,5591.039999999999,675.84,680.8,64.33166357848604,14518.0,723.2857142857142,783.38,64.8423897632103,20669.56,728.8542857142858,867.3499999999999,94.93835260798647,61075.89,1430.7332142857142,1253.4999999999998,243.7386764873731,0.5496499531752259,885.9599999999999,0.6856933190643631,8.0,4.85,-0.8660254037844385,-0.5000000000000004,-0.5344570413616827,-0.9951054174328389,215831.12999999998,84098.57142857143,105545.89285714286
90,clicks,2025-08-03,5646.549999999999,682.5500000000001,726.4,64.23098927833408,14503.72,722.5742857142857,783.38,63.94147834591584,20459.420000000002,721.4442857142858,864.5,87.6368712940169,60679.71,1421.4524999999999,1219.7099999999998,244.5292961195331,0.5462741111591146,839.04,0.6996138697968955,8.0,5.82,-0.8660254037844385,-0.5000000000000004,-0.5497245814901663,-0.9847038916568881,216955.47999999998,83243.57142857143,104861.25
